English Text,Hebrew Text,Sentiment
only after modi government brought 10quota for economically backward irrespective their castereligion now rahul repeating the same monitory benefits the economically weaker sections irrespective their castereligion this has lurched the minority backward,"רק לאחר שממשלת מודי הביאה 10 ציטוטים על חוסר כבוד כלכלי, הקסטרליג'ון שלהם עכשיו, רהול חוזר על אותם יתרונות נוקשים, החלקים החלשים מבחינה כלכלית, לא מכבדים את הליהוק שלהם, זה הסיט את המיעוט לאחור.",1.0
rishi bhai staunch modi supporter respect views but dont compare with him shatrushatru nothing infront him national herald etc exposed cause him,"רישי בהאי תומך נלהב, מכבד דעות, אבל אל תשווה אותו לשטרושטרו, שום דבר לפניו, 'המבשר הלאומי וכו, חשוף, גורם לו להיחשף.",2.0
indian rupee usdinr poised appreciate furthermy take probability continuation modi bhai government high ,"רופיוס אינדיאני, ארה""ב. אני מעריך יותר את ההסתברות שלי, אם נמשיך עם מצב הרוח של ממשלת בהאי.",1.0
lets stop pretending you are supporting bjp you are doing because you have inherent hate against the minorities especially muslims your lofty views about how modi developing india are all ,"בואו נפסיק להעמיד פנים שאתם תומכים בבי-ג'יי-פי שאתם עושים כי יש לכם שנאה טבעית נגד המיעוטים, במיוחד מוסלמים,",0.0
"tamiltelugu tulu kannada etc are independent languages evolved from single family our languages shows indian culture some others
with all due respect hindi please stop ",'טמילטובו טולו קנדה וכו שפות עצמאיות התפתחו ממשפחה אחת השפות שלנו מראות תרבות הודית חלק מהאחרות עם כל הכבוד להינדי בבקשה תפסיק,0.0
for all chowkidar bhakts and sanghis who love bring gangadhar nehru birbal and rahul gandhis italian accent when debate since 2014 please read jaisa bhi modi jaane wala hain ,לכל צ'וקידר בהאקטס וסנגהיס שאוהבים להביא את גנדהאר נהרו בירבאל ורהול גאנדלו מבטא איטלקי כשהדיון משנת 2014 קרא בבקשה את ג'איסה בהי מודי ג'אן וואלה היין,1.0
another example chor modi and his goons failed economics chor modi and his goons now offer jet airways his gujarati brothers adanis ambani’ ,"דוגמה נוספת לכך, כור מודי והבריונים שלו נכשלו בכלכלה, כור מודי, והבריונים שלו מציעים עכשיו נתיבי אוויר ימיים, אחיו הגוהארטים, אדאניס אמבאניץ.",0.0
the way again ,שוב הדרך.,2.0
until modi promises one gaibhains per family ,עד שמודי מבטיח גאי בהאי אחד לכל משפחה.,2.0
madam because proven liar  habitual for shamelessly spreading lies and rumours against modi govt ,"גברתי, כיוון שהוכח שקרן רגיל להפצה חסרת בושה של שקרים ושמועות נגד מודי גווט",2.0
modi bhi corruption vote for nota till time action taken rrb alp cbt answer mistake ,שחיתות מודי בהי מצביעה בעד שום דבר עד שפעולה בזמן נקטה טעות תשובה של אל.בי.טי.,1.0
will answer becomes the more than modi raga quite confident about the election results suppose,"התשובה תהפוך ליותר ממודי ראגה, די בטוחה לגבי תוצאות הבחירות, נניח.",1.0
watch the trailer the movie narendra modi ,צפה בקרוון בסרט נרנדרה מודי.,2.0
gandhis ass licker even know what impact shall this have our fiscal deficitand what impact will have inflationthe biggest achievement modi govt that has kept inflation under thus making our economy stronger for votes will sell india and indians,"לקקן התחת שלו אפילו יודע איזו השפעה תהיה לזה על הגירעון הכספי שלנו, ואיזו השפעה תהיה לאינפלציה, ההישג הגדול ביותר שישמור על האינפלציה תחת זאת, מה שהופך את הכלכלה שלנו לחזקה יותר עבור קולות ימכרו בהודו והאינדיאנים.",2.0
awaiting lakh from modi lets get that first,מחכה לאק ממודי בואו לקבל את זה קודם,1.0
naveen sharma resident usa touring india and interviewing people understand the ground realities the yojanas introduced modi this interview kannada sri śrīsāmānyara talks about ,"נאווין שארמה, תושב ארה""ב בהודו, ומראיין אנשים, מבין את המציאות הבסיסית שהיוג'אניס הציגו בפני מודי את הראיון הזה,",2.0
thats how modi rejuvenating nation first thought all indiansand hes contributing much make each and every indian feel extremely proudjai hindjai namo,כך אומה מחודשת חשבה לראשונה שכל האינדיאנים והוא תורם הרבה גורמים לכל אינדיאני להרגיש מאוד גאה בהינדיג'אי נאמו.,1.0
pappu khan will vote modi not you not waste your time decorate your lies,פאפו קהאן יצביע למודי לא תבזבז את הזמן שלך לקשט את השקרים שלך,1.0
youre right vote for narendra modi,אתה צודק בהצבעה לנארנדרה מודי.,1.0
"why indias rape crisis getting worse under narendra modi los angeles times
",מדוע משבר האונס של הודו מחמיר תחת ימי נרנדרה מודי לוס אנג'לס,0.0
now governors become modis propaganda agents ,עכשיו מושלים הופכים לסוכני תעמולה מודרניים.,0.0
will wait for lakh vote modi until received lakh,נחכה לאק קול מודי עד שיקבלו את לאק.,2.0
prime minister imran khan has taken notice two hindu girls kidnapped from sindh modi ever take any kind notice about mass killing raping torturing beating occupied kashmir others state india the answer ,ראש הממשלה אימראן חאן שם לב ששתי בנות הינדיות שנחטפו מסינדה מודי לקחו אי פעם כל התראה על רצח המוני של אונס מייסרים את קשמיר,1.0
must control hindu terrorism agnist muslim india modi government support hindu terrorist india and give them task target muslims familys india,"חייב לשלוט בטרור ההינדי, בהודיה המודי המודי המוסלמית, לתמוך בהינדית בטרור בהודו, ולתת להם את מטרת המשימה, משפחות מוסלמיות בהודו.",2.0
modi found fucking pak from behind,מודי מצא פאק מאחור.,0.0
first abv then namo had full years make joker raga irrelevant intentionally let him this would make election tough job many would fall for this announcement now modi will learn lesson his lifetime never learns,"קודם כל, נמו עשה שנים מלאות כדי לגרום לג'וקר ראגה להיות לא רלוונטי בכוונה לתת לו לעשות את העבודה הקשה של הבחירות, רבים ייפלו בהכרזה הזאת עכשיו, מודי ילמד לקח שכל חייו לא ילמדו לעולם.",1.0
how can congress tolerate the progress made during the modi government,איך הקונגרס יכול לסבול את ההתקדמות שנעשתה במהלך ממשלת מודי,2.0
still prefer receive 15lakh and not and wont allow modi leave before account credited ,"עדיין מעדיף לקבל 15 ליש""ט ולא, ולא לאפשר למודי לעזוב לפני שהחשבון יירשם.",2.0
this mean that the basic unit any modi solution gaibhains,זה אומר שהיחידה הבסיסית כל פתרון מודי גאיבאיים,0.0
any proof but everyone knows modi openly helped anil ambani rafael hence ,"כל הוכחה, אבל כולם יודעים שמודי עזר בגלוי לאניל אמבני רפאל.",2.0
another giveaway program the name welfare scheme that would poorly planned and implemented the modi govt has least made attempt develop skills and create entrepreneurial culture right from the grassroots level,תוכנית נוספת שתמסור לנו את תוכנית הרווחה שתכננת בצורה גרועה ויישמה את המודי-גווט עשתה פחות ניסיון לפתח כישורים וליצור תרבות יזמית ישר מהרמה העממית.,0.0
chutiya all this dan daram will put pressure india balsheetfirst find scource income then all this stuff even modi should learn from tweets ppl can sleep with any1 for votedo anything win electionr politican sick,"צ'וטיה, כל הדן דראם הזה יפעיל לחץ על גליון הודו, ימצא תחילה את ההכנסה של סקראצ'ה, ואז כל הדברים האלה אפילו מודי צריך ללמוד מהציוצים.",1.0
governor supposed the constitutional head kalyans singh has authority speak for modi,"המושלת שיערה שראש החוקה, קליאן סינג, בעל סמכות, מדבר בשם מודי.",2.0
"advani from delhi
fights from gandhinagar vajpayee from gwalior
fights from lucknow sushma from haryana
fights from vidhisha jaitley from delhi
fights from amritsar smriti from mumbai
fights from amethi modi from patan
fights from varanasi afraid fight from native place","אדוואני מדלהי נלחם מגנדהינאגאר וג'פיי ממלחמת גוליור ממזלנו, סושמה מהאריאנה, נלחם מוודישה ג'יטלי ממלחמת דלהי מ""אמריצאר סמירטי"" מקרבות של אמארי מודי מקרבות פטאנים מווראניסי.",0.0
problem will support always shri narendra modi,הבעיה תמיד תתמוך בשרי נרנדרה מודי.,2.0
kanhaiya plans reach out the voter person not spend social media focus ground issues begusarai but battle the idea modi head ,"קאנאיה מתכנן להגיע לאדם הבוחר לא לבזבז מדיה חברתית במיקוד בעיות קרקע בלגוסראי, אלא להילחם ברעיון ראש מודי.",1.0
its call power india modi ,הכוח שלו נקרא הודו מודי.,2.0
dear slave will still vote modi not your bar malkin nor your pappu khan,"עבד יקר עדיין יצביע למודי, לא לבר מלקין שלך ולא לפפו קהאן שלך.",2.0
modi’ among world’ biggest successes since 2000 more than 900 million people gained access electricity asia with the region getting electrified 2017 compared with 2000 this progress happened india only,בין ההצלחות הגדולות בעולם מאז 2000 יותר מ-900 מיליון איש קיבלו גישה לחשמל אסיה עם האזור מקבל חשמל 2017 בהשוואה ל-2000 התקדמות זו התרחשה בהודו בלבד,1.0
performance speakss lies empty words deceive ,ביצועים מדברים שקרים מילים ריקות מרמות,0.0
its all fun and games for the you girl type feminists until comes putting life line for duty please stop this stupid experiment its not worth ,זה כל הכיף ומשחקים עבור לך בחורה סוג פמיניסטיות עד שמגיע לשים קו חיים לתפקיד בבקשה להפסיק ניסוי המטופש הזה זה לא שווה,0.0
did modi pay lakh every indian ‍♂️,האם מודי שילם לאק כל אינדיאני □,2.0
"modi has vision trillion economy make india 2030
but these jokers are going ruin india for personal benefits god save india from these scums","למודי יש חזון, טריליון כלכלה מייצרת הודו 2030 אבל הליצנים האלה הולכים להרוס את הודו בשביל הטבות אישיות, אלוהים יציל את הודו מהחלאות האלה.",2.0
"education modi govt brought unprecedented reforms the focus has moved from outlays outcomes with the system learning outcomes
via namo app",חינוך מודי גווט הביא רפורמות חסרות תקדים המיקוד עבר מתוצאות חיצוניות עם תוצאות לימוד המערכת באמצעות אפליקציית נמו,1.0
modi has won mandate and not won peace prize onus question the fake pretender closet bigot malala,"מודי זכתה במנדט ולא זכתה בפרס שלום על חשבוננו. מטיל ספק בארון המזויף, גזען מלאלה.",0.0
proud prime minister chowkidar narinder modi strong dynamic leader india under his patronage ushering the new era development sab saath saab viks ,"ראש הממשלה הגאה צ'אוקידר נארינדר מודי, מנהיגה הדינמית של הודו תחת חסותו,",1.0
totally correct,לגמרי נכון.,2.0
see bro agree bjp has not done much for the farmer community but atleast has started working for the same what did congress for years its rule that now they are showing sad faces farmers should give modi another chance wont dissapointment this time,"אחי מסכים שבי.ג'יי.פי לא עשה הרבה למען קהילת האיכרים, אבל לפחות החל לעבוד עבור אותו חוק של הקונגרס במשך שנים, שעכשיו הם מראים פנים עצובות, חקלאים צריכים לתת הזדמנות נוספת, לאכזבה הפעם.",0.0
hope will not fools people like modi did with our country man promise lakh every indian account 2014 election,תקווה לא תשטה באנשים כמו שמודי עשה עם איש הכפר שלנו מבטיח לאח כל חשבון אינדיאני 2014 בחירות,2.0
the subramanian swamy who questioning arun jaitley and the understanding modis economics will must happy with minimum guarantee income scheme “nyay” ,הסוורמאני סוואמי שמפקפק באהרון ג'יטלי וכלכלת המודיס ההבנה חייבת להיות מאושרת עם תכנית הכנסה במינימום אחריות.,1.0
"they are hypocrites
want serve their family when come power unlike modi who wants serve the nation
request all dont blind vote the best ",הם צבועים שרוצים לשרת את המשפחה שלהם כאשר מגיע כוח שלא כמו מודי שרוצה לשרת את האומה לבקש כל לא הצבעה עיוורת הטוב ביותר,1.0
dvs but modi victory 100 certain,"די.וי.אס, אבל ניצחון של מודי, בטוח במאה אחוז.",1.0
"
“ narendra modi can give money india’ most richest then the congress party capable giving money the country’ poorest families ","▪ נרנדרה מודי יכולה לתת כסף בהודו, העשירה ביותר, ואז מפלגת הקונגרס מסוגלת לתת כסף למשפחות העניות ביותר במדינה.",1.0
"good thinking about poor
modi never see poor sbke bare sochte rahul",חשיבה טובה על מודי המסכן אף פעם לא רואה את סוקה המסכן חשוף.,0.0
modi chowkidar tell when you first responded pulwama attack occured over crpf javan give your response time and date and place aswell why took much time respond,מודי צ'וקידר אומר מתי בפעם הראשונה הגבת להתקפת פולוואמה התרחשה מעל קרפ ג'ואן תן לתגובה שלך זמן ותאריך ומקום גם למה לקח הרבה זמן להגיב,1.0
finally the 15lak lie they went town with consumed them masterstroke modi not counter cong that lie far,"לבסוף, השקר של ה-15 ל""א שהם הלכו איתו לעיר, אכלו אותם בסטרוסטרוק מודי, לא קונכייה נגדית ששוכבת רחוק.",1.0
for the first time the history india governor campaigning for bjp and bhakt going gaga ,"בפעם הראשונה, מושל הודו של הודו מבצע על בי.ג'יי.פי ובאקט עושים גאגא.",1.0
and 11th reson above all just lies and jumlaas  don’ vote for chor modi and his psychopath bhakts ,"והרוזן ה-11 מעל הכל, רק שקרים וג'ומלאס דון, הצביעו עבור ח'ור מודי והפסיכופת שלו, בהאקטס.",2.0
then then ,"אז אם כך,",2.0
modi trying make india competent and skilled and this man showing free lollipops first farmers and now citizens you seriously need mental treatment along with your advisors,מודי מנסה להפוך את הודו למוכשרת ומוכשרת והאיש הזה מראה סוכריות על מקל בחינם חקלאיות ראשונות ועכשיו אזרחים אתה ברצינות צריך טיפול נפשי יחד עם היועצים שלך,1.0
will never vote chowkidhar who let nirav modi vijay mallaya out this country ,"לעולם לא יצביע לצ'אוקידהר, ששחרר את נירב מודי וייג'יי מאלאיה.",2.0
modi has won the mandate and thats why should more accountable least indians,"מודי זכה במנדט, ולכן צריך לתת יותר אחריות לאינדיאנים לפחות.",1.0
bro dont make fool out yourself has clearly vindicated the stand nda modi has lied then kindly prove dont just come with fake news items shared aka national herald scamster,"אחי, אל תעשה מעצמך צחוק, ברור שהצדקת את הדוכן, נד""א מודי שיקר, אז בבקשה תוכיח שלא באת עם פריטי חדשות מזויפים.",1.0
please show exactly where modi has promised give lakhs every indian would appreciate the exact speech,אנא הראה בדיוק היכן מודי הבטיח לתת לאקים כל אינדיאני יעריך את הנאום המדויק,1.0
you want chowkidar will give you whistle and cap akbaruddin owaisi modi news nation ,אתה רוצה צ'וקידר ייתן לך משרוקית וכובע אקברודין אוואיסי מדינת חדשות מודי,2.0
congress when they said that modi govt bailing out jet airways were actually worried about this goyal can open can worms ,"הקונגרס כשאמרו שמודי גווט שיחררו את נתיבי האוויר במטוס, חששו מהגויאל הזה שיפתח את התולעים.",2.0
this called modi raj,'זה נקרא מודי ראג.,2.0
every single law related environment being diluted which will make urban areas unliveable” shame you modi ,"כל סביבה שקשורה בחוקים מתדללת, מה שיהפוך אזורים עירוניים לבלתי ניתנים לאיתור, לבייש אותך, מודי.",0.0
only modi ❤️❤️❤️,"""רק מודי""",2.0
power modi ,מודי כוח,2.0
ithe buhre din aren’ here agli bar bhi modi sarkar lol ,זה בוהה דין נמצא כאן גלי בר בהי מודי סרקר לול,1.0
the country needs this fascist modi cant allowed continue loot indians need govt under that will work for common man ,"המדינה צריכה את ה""מודי"" הפשיסט הזה, מותר להמשיך לבזוז אינדיאנים, שיעבדו עבור אדם פשוט.",0.0
wary anything fron modis india they are brown version daily mail with real murder gangs,"כל דבר מוזר, פרון מודיס אינדיה, זה דואר יומי בצבע חום, עם כנופיות רצח אמיתיות.",0.0
modi shameless liar hardly attended parliament wht work was doing hrs must sleeping and watching movies,"שקרן חסר בושה, בקושי נכח בפרלמנט, כשעבודתו הייתה חייבת לישון ולצפות בסרטים.",0.0
watchman ’ govt using the issue emotive tool whip hatred xenophobia their notion nationhood only hindus belong this why the modi govt takes action when comes persecution minorities some introspection india ,"השומר גובט משתמש בכלי המניעים לשנאה שנואים על קסנופוביה, הרעיון שלהם שהאומה היא רק הינדית, זו הסיבה לכך שהמודי-גווט נוקט בפעולה כאשר מגיעים מיעוטים נרדפים,",1.0
dont know why opposition parties are playing modis turf avoid jumlas raise economic issues like ,"אני לא יודע למה מפלגות אופוזיציה משחקות ב""מודיס,"" מונעות מג'ומלאס להעלות סוגיות כלכליות כמו",1.0
this the same person who cheered for modi with pompoms song and dance when lied about lakhs hailing him the visionary the century ,זה אותו אדם שעודד את מודי עם פונפונים לשיר ולרקוד כאשר שיקר על לאק קורא לו חזון המאה,2.0
from where you bring money please dont use taxpayer money use your party fund for donatingthats why need modi again save our taxpayer money apki bar phir modi sarkar ,מאיפה שאתה מביא כסף בבקשה אל תשתמש בכספי משלם המסים שלך כדי לתרום את כספי המפלגה שלך. זה למה אתה צריך עוד כסף כדי להציל את משלם המיסים שלנו.,2.0
the brahmastra not only against poverty but also against the bjp while modi delivered jumlas congress going implement revolutionary scheme make crore people ,הברמסטרה לא רק נגד העוני אלא גם נגד הבי.ג'י.פי בזמן שמודי שלח את הקונגרס של ג'ומלאס כדי ליישם תוכנית מהפכנית,2.0
zee will ensure youth sensitised about duty vote punit goenka replies narendra modi ⚡flawed⚡ ,"זי יבטיח שהצעירים יהיו רגישים לגבי הצבעת התפקיד, פיניט גונקה יענה לנורנדרה מודי מודי-פולווד.",2.0
people always forget the migrants from congress into bjp least congress put educated and deserved people posts and ministries unlike modi who made yogi the ,"אנשים תמיד שוכחים שהמהגרים מהקונגרס לקונגרס הכי פחות משכילים וראויים להודעות של אנשים ומשרתים, שלא כמו מודי שהפך את יוגי ל...",0.0
modi govt has transferred ₹ 5400 rural families @ ₹ 2000 per family first the three installments the recently announced kisan samman nidhi,"מודי גווט העבירה 5400 משפחות כפריות, 2000 לכל משפחה, תחילה שלושת התשלומים שהכריזו לאחרונה על סוזן סאמאן נידהי,",1.0
"our one vote the favour modi led bjp can change and brighten the face country countrymen
let for for the very cause bharatmata","ההצבעה היחידה שלנו, הטובה המודי הובילה את הבי.ג'י.פי, יכולה להשתנות ולהאיר את פני המדינה, בני ארצם, למען המטרה היחידה, בהארטמטה.",1.0
you say chowkidar like ’ bad thing why scorn nepali guards the quint ,אתה אומר צ'וקידר כמו □ דבר רע למה בוז נפאלי שומר על החמישייה,0.0
promise moon like modi promised lakhs,הבטיחי ירח כמו שמודי הבטיח לאקס.,2.0
modi his ’ invented novel apparatus tube harness gutter gas thereby allowing millions make chai using gas from gutter that’ lot gas,"הוא המציא את גז המרתמה החדשני, ובכך מאפשר למיליונים לייצר צ'אי בעזרת גז מרזב שגז הרבה",2.0
the best minister the modi government ,"השר הטוב ביותר, ממשלת מודי.",1.0
imran khan already take action any news about naredra modi what done protect minorities,אימראן חאן כבר נוקט בפעולה כל חדשות על נאדרה מודי מה שעשה להגן על מיעוטים,1.0
you remove your modified blindfolds youll see above you literally ,"אתם מסירים את כיסוי העיניים המשונה שלכם, אתם תראו מעליכם, פשוטו כמשמעו.",2.0
narendra modi producer sandip ssingh turns singer for the movie ,"מפיקת נאנדרה מודי, סנדיפ סינגה, הופכת לזמרת של הסרט.",2.0
can any party have the guts promise that governors will apolitical figure future ,האם לכל מפלגה יש את האומץ להבטיח למושלים עתיד דמות פוליטית,2.0
many people dont want modi come back they want relevant under pappu rather than irrelevant under modi desh jaye bhad mein cant chowkidar brahmin subramanian swamy wades into another controversy via web team,הרבה אנשים לא רוצים שמודי יחזור הם רוצים להיות רלוונטיים תחת פאפו במקום לא רלוונטיים תחת מודי דשה ג'אי בהאד צ'אוקידר ברהמין סוואמי סוואמי (סוג של צמח),1.0
modi keeping eyes reachest family india your family earn money looting this country,המשפחה שלך מרוויחה כסף לבזוז את המדינה הזאת.,2.0
doubt vote only for modi,ספק מצביע רק למודי.,2.0
"
after studying fiscal implications
and consulting many economists has announced crore poor people get 72000 per year ",לאחר שחקר השלכות כספיות והתייעצות עם כלכלנים רבים הודיעה שאנשים עניים מקבלים 72000 בשנה,1.0
always with you sir jai modi jai odisha jai jagannath,תמיד איתך אדון ג'אי מודי ג'אי אודישה ג'אי ג'אגנת,2.0
who cares about netflix janta but she says she’ not joining after bjp decided purchase her otherwise had tough competition congress party very disorganized and undisciplined modishah have turned bjp into welloiled machine ,"למי אכפת מנטפליקס ג'אנטה, אבל היא אומרת שהיא לא תצטרף לאחר שבי.ג'יי.פי החליטה לרכוש אותה, אחרת הייתה לה מסיבת תחרות קשה בקונגרס, מאוד לא מאורגנת ולא ממושמעת, הפכה את בי.ג'י.פי למכונה משומנת היטב.",0.0
governor kalyan singh says bjp must win important for nation have modi via ,המושל קייליאן סינג אומר שבי.ג'יי.פי חייב לנצח חשוב לאומה.,1.0
but modi not player chowkidar lol,אבל מודי לא השחקן צ'וקידר לול.,1.0
modi promised the stars and gave chowkidar return take him and all back charge,מודי הבטיח לכוכבים ונתן לשובו של צ'וקידר לקחת אותו ואת כל המטען בחזרה,2.0
have been dealing with these liars for decades gujrath shuld just wait for modi take them ,"התמודדתי עם השקרנים האלה במשך עשרות שנים, גו'רג'ראת' היה יכול לחכות עד שמודי ייקח אותם.",2.0
"ashwin ravichandran responds prime minister narendra modis tweet and this what said
",אשווין רביקאנדרן מגיב לראש הממשלה נרנדרה מודיס ציוץ וזה מה שאמר,2.0
invite you join nation with namo india’ largest volunteer network professionals who will campaign for shri narendra modi 2019 join using referral link ,"מזמין אתכם להצטרף לאומה עם נאמו אינדיאה, אנשי המקצוע הגדולים ביותר ברשת ההתנדבות שיתמודדו עבור שרי נרנדרה מודי 2019 הצטרפו באמצעות קישור הפניה.",2.0
congress partyopposition and left are opposing develòment modiand trying replicating here too,"מפלגת הקונגרס ושמאלה הן מנוגדות להגדרת הדאבלומנט, ומנסים לחקות גם כאן.",2.0
you are pathologically antimodi thats why you wont understand economics when modiji said all black money brought india and that time neither nirav nor mallyas and choksys corruption unearthed,"אתה אנטי-מודי פתולוגי, ולכן אתה לא מבין כלכלה, כשמודיג'י אמר שכל הכסף השחור הביא את הודו, והזמן הזה, לא נירב ולא קניה,",0.0
"yes the time has come
but 1st have receive ₹ lakh from otherwise will miss ₹ lakh get ₹72000 thank you sir will not leave modi till receive amount ₹ lakh ","כן, הגיע הזמן, אבל הראשון קיבל את זה, אחרת הוא יפספס את זה. תודה, אדוני. לא יעזוב את מודי עד שיקבל את הסכום.",2.0
modi again 2019 campaign manchester ,מודי שוב 2019 מנצ'סטר קמפיין,2.0
yes  vote for modi this girl sold congress party for paisa daily,"כן, הצביעו בעד מודי. הבחורה הזאת מכרה את מסיבת הקונגרס עבור פייסה מדי יום.",2.0
need capable non corrupt leader like modi the centre and ensure that need elect his representatives local level and then make them accountable take them task,צריך מנהיג לא מושחת מוכשר כמו מודי המרכז ולוודא כי צריך לבחור נציגיו ברמה מקומית ולאחר מכן לגרום להם לקחת אחריות לקחת אותם משימה,1.0
have asked modi how would lakh come into everyones account ask them there are still months,שאלו את מודי איך לאק נכנס לחשבון של כולם שואל אותם יש עדיין חודשים,2.0
after this historic announcement modi should leave for himalayas with his jhola ,"אחרי ההודעה ההיסטורית הזאת, מודי צריך לצאת להימלאיה עם הג'ולה שלו.",2.0
nationalist narendra modi would also appropriate,נאנדרה מודי לאומנית תתאים גם כן.,1.0
modi vaiwed lakh business man friends but you really concerned about indian farmers poor middle class women’ and youth india great leader india,אבל אתה באמת מודאג על חקלאים אינדיאנים עניים מעמד ביניים נשים וצעיר הודו מנהיג גדול הודו,1.0
"
todays india aspirational where the middleclass contributing immensely nationbuilding modi govt recognising the dreams and contribution this important segment society and empowering them their endeavours
via namo app",היום בהודו שאיפה שבה המעמד הבינוני תורם מאוד לבנייה של אומה לזהות את החלומות ולתרומה של חברה חשובה זו ולהעצים את המאמצים שלהם באמצעות אפליקציית נמו,1.0
rss you know modi rss guy and got highest civilian award saudi arabia how that feels india has thousands fault but even worst were far far better than guys leave rss had better concentrate here ,"אתה מכיר את הבחור הזה, וקיבל את הפרס האזרחי הגבוה ביותר, סאודי ערביה, איך זה מרגיש, בהודו, יש אלפי פגמים, אבל אפילו הגרועים ביותר היו הרבה יותר טובים מגברים שעזבו את אר.אס.אס, מוטב שיתרכזו כאן.",1.0
firstly not bhakt love indhra gandhi rajiv gandhi and now modi never give votes for parties see who doing better developing nation and secondly files mil chuki hai lekin france deal thi disclose nahi hogi,"קודם כל, לא אהבת בהאקט את אינדרה גנדי ראג'יב גנדי, ועכשיו מודי אף פעם לא נותנת קולות למפלגות, רואה מי מצליח טוב יותר בפיתוח אומה, ושנית, קבצים של מיל צ'וקי היי-לקין-פרנקי, אתה מגלה נאהי-הוג'י.",1.0
dont need jokerwe need strong leader like modi,לא צריך ג'וקר אנחנו צריכים מנהיג חזק כמו מודי,1.0
should declared hate speech dont the liberals leftists pissfuls sickular lav porkistan hate india support imran khan hate modi much hate for people who say your beloved country porkistan ,צריך להכריז על שנאה דיבור אל הליברלים השמאלנים משתינים על שנאה חולנית לחזיריסטן שתומך באימראן חאן שונא את מודי הרבה שנאה לאנשים שאומרים שהכפר האהוב שלך חזיריסטן,0.0
are all bjp workers and want the bjp emerge victorious want that once again modi should become the important for the country” kalyan singh was quoted saying ,"הם כולם עובדי בי.ג'יי.פי. ורוצים שהבי.ג'י.פי יצא מנצח, רוצים ששוב מודי יהיה החשוב עבור המדינה. קייליאן סינג צוטט אומר:",1.0
all congressi leaders top middlemen were indirect beneficiaries bank loans given bank defaulters malya nirv modi choksi and many more this was situation our cuntry looting india,"כל מנהיגי הקונגרס, מתווכים בכירים, היו הלוואות בנקאיות בעילום שם, ניתנו לברירת מחדל לבנק, מאליה נירב מודי צ'וקסי, ועוד הרבה יותר מזה, זה היה מצב שבו הזונות שלנו בוזזות את הודו.",1.0
but you people still follow modi the terrorist,"אבל אתם עדיין עוקבים אחרי המודי, הטרוריסטים.",2.0
modi ran newton could walk,מודי רץ ניוטון יכול ללכת,2.0
governor kalyan singh says bjp must win important for nation have modi ⚡ ,המושל קייליאן סינג אומר שבי.ג'י.פי חייב לנצח חשוב לאומה.,1.0
never question modi move giving 6000 per year,"אף פעם אל תפקפק בתזוזה של מודי, נותן 6000 בשנה.",2.0
modi becomes for ever that will boon for india billion people,מצב הרוח הופך לעד שיבורך בהודו מיליארד בני אדם,2.0
modi had said these words,מודי אמר את המילים האלה,2.0
sandip ssingh the producer modi’ biopic narendra modi had allegedly assaulted minor boy from switzerland hotel mauritius march last year ,"סנדיפ סינגה, המפיק מודיה, נרנדרה מודי ביופיק, תקף לכאורה ילד קטן ממלון שוויץ, מאוריציוס, צעדה בשנה שעברה.",0.0
going the recent news reports modi has just given lakhs and crores his crony capitalists friends either the form loans contracts lands bending rules cost comes around lakh crore rupeesyou think will burden ,"בדיווחי החדשות האחרונים, מודי נתן לאק וקרוס את חבריו הקפיטליסטים הקרונים, או שההלוואות יוצרות חוזים, מחירם של חוקי הכיפוף מגיע סביב רופיות של לאק קרוא שאתה חושב שיכבידו עליו.",2.0
pmopm narendra modi speech election speech ,נאום הבחירות של נאנדרה מודי.,2.0
sir love modi modi best prime minister india ,"אדוני, אני אוהב את מודי מודי, ראש הממשלה הטוב ביותר בהודו.",1.0
the student leader turned mainstream politician understands the label associated with his name even stands contest the left candidate from begusarai for the 2019 elections “modi the people” ,"מנהיג התלמידים הפך לפוליטיקאי מיינסטרים מבין שהתווית הקשורה לשמו אפילו עומדת מול המועמד השמאלי מבגוסראי בבחירות 2019, שמודי העם",2.0
jane keo pearl harbour yad raha hai jab japanio meethi meethi bat aur doosre din pearl harbour per attack kiamodi unreliablehe has lost all credibility even indiahe wants muslim vote the tweetremain vigilant247,ג'יין קאו פרל הארבור יאדה האאי ג'אפאניו פוגש את הי בת אורוסרה דוזרה נמל פנינה לכל התקפה קימודי לא אמין הוא איבד את כל האמינות אפילו אינדיאה רוצה שהמוסלמים יצביעו למצווירים על המשמר 247,1.0
such hate mongering muslims who create fear within their community should punished highest court authority enough drama religion such hate mongers ,כל כך שונא את המוסלמים שיוצרים פחד בתוך הקהילה שלהם צריך להעניש סמכות בית המשפט הגבוהה ביותר מספיק דת דרמה כגון מחרחרי שנאה,0.0
thank you modi sir,"תודה לך, אדוני.",2.0
will for modi ,רצון למודי.,2.0
use this referral code and signup first vote for modi,השתמש בקוד הפניה זה ורשם הצבעה ראשונה למודי,1.0
guys this such heart warming gesture sponsoring the boys education without any expectations the other hand have just been informed modi bakht that modi won’ give anything for free due his caste ,"חבר'ה, מחוות התחממות לב אלו מממנות את החינוך של הבנים ללא כל ציפיות... היד השנייה בדיוק קיבלה מידע... שמודי לא ייתן שום דבר בחינם...",1.0
