English Text,Hebrew Text,Sentiment
who takes interview idiot person but what can anjana modi kashyap she has lick,מי לוקח אדם אידיוט ראיון אבל מה יכול אנג'נה מודי Kashyap יש לה ללקק,0.0
"people also raised similar concerns when mnrega was introduced modi called monument congress incompetence
rest history will criticised
but truth congress has the capacity deliver period ",אנשים גם העלו חששות דומים כאשר Mnrega הוצג modi בשם חוסר כשירות בקונגרס האנדרטה ההיסטוריה תהיה ביקורת אבל הקונגרס אמת יש את היכולת לספק תקופה,2.0
gdp calculations for 15lakhperson also please don’ biased man modi gandhieveryone announce these things attract people should question both,חישובי gdp עבור 15 lakhperson גם בבקשה דון גבר מוטה Mudi Gandhi כולם להודיע הדברים האלה למשוך אנשים צריכים לשאול את שניהם,2.0
were also promised moon years back lack everyones account2 crore jobs every year farmers income doublereduce petrol diesel and gas pricesreduce inflationbring blackmoney from abroad instead modis friends looted and went abroad etc etc etc how many fulfilled,"הובטחו גם לפני שנים ירח חסר כולם חשבון 2 עבודות crore כל שנה הכנסה חקלאית להכפיל את כמות הדלק ואת מחירי הגז באינפלציה להביא כסף שחור מחו""ל במקום חברים modis בזזו והלך בחו""ל וכו 'כמה הגשים",1.0
and that accusation stops modi from being regarded dalaal how ,וההאשמה הזו מונעת מהמודי להחשב כדלאל איך,2.0
pappu will promise anything because knows going loose the election compelling modi make similar announcement that can bark later like lakh rupees account,"פאפו יבטיח כל דבר, כי הוא יודע שלשחרר את המודי משכנע הבחירות, יש הכרזה דומה שיכולה לנבוח מאוחר יותר כמו חשבון של לאק רופי.",1.0
you will give 72000 thousand per year 6000 per month but skilled person will get min 15000 per monthmodi trying skilled the nations youth and you are going distribute free money win the are the pappu not the public,אתם תתנו 72 אלף לשנה 6000 לחודש אבל אדם מיומן יקבל דקות 15000 לחודש מנסה מיומן הנוער האומות ואתה הולך להפיץ כסף חינם לנצח הם Papu לא הציבור,1.0
yes from 2016 mission bhagiratha inauguration but praised modi govt said dont want anything else except blessings now cant blame centre for not giving this that,כן מ-2016 המשימה בהגיראטה חנוכת אבל שבח MODI GOVT אמר לא רוצה שום דבר אחר מלבד ברכות עכשיו לא יכול להאשים מרכז על שלא נותן את זה כי,2.0
"respectable sir
myself from stent industry since last years dont know about good will others build new india but poor sales person like are always with you every bit our heart only telling modi patriotism
you are our todays netaji suvash chandra bose",מכובד אדוני עצמי מתעשיית סטנט מאז השנים האחרונות לא יודע על טוב יהיו אחרים לבנות הודו חדשה אבל איש מכירות עני כמו תמיד איתך כל ביט הלב שלנו רק אומר פטריוטיות modi אתה היום nataji Suvash chandra Bose,1.0
will now all constitutional body will campaign for bjp and modi this legal constitution india after kalyan singh remarks dont get surprised any things similar coming from rastrapati bhawan ,עכשיו כל הגוף החוקתי יהיה קמפיין עבור bjp modi החוקה המשפטית הזאת הודו לאחר הערות קליאן סינג אל תופתעו כל דבר דומה מגיע מראסטרפטי בהואן,1.0
reallymsbhaskari dont believe sobeing antimodi okay but supporting communist not okay,"באמת לא נראה לי שזה אנטי-מודי, אבל לתמוך בקומוניסט זה לא בסדר.",1.0
cheap people like you who are already lost their mind andhbhkti can think with their own level modi giving salary from which using internet and livingfor your kind information our internet connection free and has charge till from 2013where are modi ,"אנשים זולים כמוך שכבר יצאו מדעתם ו-הבקטי יכולים לחשוב עם משכורת רמה משלהם, שממנה הם משתמשים באינטרנט וחיים עבור מידע מסוגך, חיבור האינטרנט שלנו בחינם, ויש להם חיוב עד לשנת 2013.",1.0
waiting for modi jis declaration that they all who put chawkidaar their twitter handle will get salary their jan dhan account will get benefits too,"מחכים להכרזה של מודי ג'יס שכולם שמים צ'וקידאאר, ידית הטוויטר שלהם תקבל משכורת, גם חשבון יאן דאן שלהם יקבל הטבות.",2.0
please investigate the bank role this scam modi sir pless listen our agony and pain are victim crowd funding with false promises big developers like mantri bangalore urging for help,"אנא חקרו את תפקיד הבנק... הונאה זו, אדוני... הקשיבו לייסורים וכאבנו... הם מימון קהל קורבנות... עם הבטחות כוזבות... מפתחים גדולים כמו מנטרי בנגאלור... מפצירים בעזרה.",0.0
just want highlightin hapur looking worst public transport buses even worst than tenure urge you have look the issue modi supporter ,רק רוצה להדגיש Hapur מחפש אוטובוסי התחבורה הציבורית הגרועים ביותר אפילו יותר גרוע מאשר דחף קביעות יש לך להסתכל תומך modi סוגיה,0.0
heres comparative account modi govts policy for income generation 1653 loans have been disbursed under mudra yojana and inr 723 lakh have been disbursed through the scheme now youve decide between freebies and encouragement for creation jobsincome,הנה מדיניות חשבון השוואתי MODI GOVTs לדור הכנסה 1653 הלוואות כבר פורסמו תחת Mudra Yujana ו inr 723 lakh כבר descurseed באמצעות המזימה עכשיו אתה כבר להחליט בין freebies ועידוד עבור עבודות יצירה,2.0
modi such visionary that made people open jan dhan accounts for rahul gandhi fulfill his promise ,בעל חזון שכזה שגרם לאנשים לפתוח את חשבונות ג'אן דאן לרהול גנדי לקיים את הבטחתו,2.0
what about fattu raga who contesting from wayanad kerala even modi fights from seats will win both but pappu gandy will lose amethi seat ,"מה עם פאטו ראגה, שמתנגד לוואינדה קרלה, אפילו מודי נלחם ממושבים, יזכה בשני המקומות, אבל פאפו גנדי יאבד את מושב האמתי.",1.0
goodafternoon modi till now seriously action not taken recently mob attack gurugram where sabka saat sabka vikas only with words you cant become good make awareness india with educationunity between all religions etc ,טוב אחר הצהריים MODI עד עכשיו ברצינות פעולה לא לקחה לאחרונה גורוגרם התקפה אספסוף שבו Sabka saat סבקה ויקות רק עם מילים אתה לא יכול להיות טוב להפוך את המודעות אינדיה עם השכלה בין כל הדתות וכו ',1.0
"after modis tweet urging him spread voter awareness ashwin
ravichandran requests the let ipl players vote from wherever they are playing
",לאחר ציוץ מודס דוחק בו להפיץ מודעות מצביע אשווין רביקנדרן מבקש השחקנים לתת IPP להצביע מכל מקום שבו הם משחקים,2.0
game changer for poor and flawed decision for modi lickers,משנה משחק עבור החלטה גרועה ופגומה עבור מלקקי modi,0.0
vodka will for modi one more term,וודקה תהיה למודי עוד קדנציה אחת.,1.0
kanhaya stands against modi can still win such the power upright young men,Kanhaya עומד נגד modi עדיין יכול לנצח גברים צעירים זקופים כוח כזה,1.0
course the existing onerahul gandhi principled ethical person unlike modi who shameless jhumlebaz,"כמובן, האנרהול גנדי הקיים, בעל עקרונות אתיים, שלא כמו מודי, שג'מבלבז חסר בושה.",1.0
twitter trends 2014 were all favoring modi its lacking 2019 however favorable trend for opposition are few and far between,מגמות הטוויטר 2014 היו כל העדפת modi שלה חסר 2019 מגמה חיובית לעומת זאת להתנגדות הם מעטים ורחוקים בין,0.0
"years congress good gov schools education system which cant give job
rti which exposed all congress corruptions but not single case bjp
only give right food but food plates
bootlickers still asking for job modi while they got right jobs from congress","שנים בקונגרס מערכת החינוך של בתי הספר הטובים, שלא יכולה לתת לג'וב את ארטי, שחשפה את כל השחיתות בקונגרס, אבל לא תיק אחד, בי.ג'יי.פי נותן רק אוכל טוב, אבל לוחיות מזון, עדיין מבקשות עבודה, בזמן שיש להם עבודה נכונה מהקונגרס.",1.0
send modi heard congress guaranteeing minimum income ₹72000 instead ₹ 6000 bjp game changer,"שלח MODI שמע הקונגרס מבטיח הכנסה מינימלית 720,000 במקום □ 6000 BJP מחליף משחק",0.0
iit iim aiims may named after modi comes back,"""הם יכולים לקרוא על שם מודי""",2.0
after modi least yrs hopefully yrs down the lines hope get even better party for the country there are many ministers who have done amazing work their departments and doubt nitin gadkari great minister but dont see his chance being ,אחרי שהמודי הכי פחות yrs מקווה yrs לאורך הקווים מקווה לקבל אפילו מסיבה טובה יותר למדינה יש שרים רבים שעשו עבודה מדהימה המחלקות שלהם וספק nitin Gadkari שר גדול אבל לא רואה את ההזדמנות שלו להיות,1.0
rahul stupid and corrupt modi cunning and corrupt pick your choice,Rahul טיפש ומושחת modi ערמומי ומושחת לבחור הבחירה שלך,0.0
economics history political science dharma were never his his familys forte preoccupation with power hence corruption confusion are means the end they were success with mpraj elections where confusionscst act freebies loan waivers worked ,"מדע המדינה של כלכלה, דהארמה, מעולם לא היו בני משפחתו, שעסקו בשלטון, ולכן בלבול השחיתות הוא משמעותו של דבר, שהם הצליחו בבחירות של מ.פר.א.ג', היכן שמביכה פעולה חופשית של ויתור על הלוואות.",1.0
doctor aise stupid statementsquestions expect nai kia kab promise kia modi ,"דוקטור אייס, שאלות טיפשיות מצפות לניי קיה קאב, מבטיחים קיה מודי.",0.0
guys are awesomea person tries take running bushis frins make fun sayng want live not when tries wait till bus coms stopthey make fun sayingr old fellowcant take running bus anything modi doesu have problem,חבר'ה הם אדם מדהים מנסה לקחת פועל Bushis פרינס לעשות כיף אומר צ'ינג רוצה לחיות לא כאשר מנסה לחכות עד coms אוטובוס הם עושים כיף אומר זקן בחור אומר לקחת אוטובוס כל דבר modi יש לו בעיה,1.0
when modi declares 6000 for poor class that time why you don’ have any issues because you are chowkidarni whatever your boss tells you that only chowkidars ,"כשמודי מכריז על 6000 עבור כיתה גרועה, הפעם למה אין לך בעיות, כי אתה צ'וקידרני, כל מה שהבוס שלך אומר לך שרק אוכלי בשר.",0.0
indiabarbarians kill others for eating carrying meatthe indian government thrives hate mongeringhospital staffers gangrape patient admitted icu sickgross despicable acts have become norm sick modi’ india the new indian express ,"אי אפשר לסמוך על אנשים אחרים, אבל הם לא יכולים לעשות את זה. הם לא יכולים לעשות את זה. הם לא יכולים לעשות את זה. הם לא יכולים לעשות את זה.",0.0
benefit people what too concerned don’ have belief that rahulji will able last mile delivery but believe and can definitely vouch that ktr and modi are capable and can last mile delivery,"אנשים מרוויחים יותר מדי ממה שמדאיג את דון מאמינים שרהולג'י יצליח להעביר את המשלוח האחרון, אבל תאמין, ובהחלט יכול לערוב לכך ש-ק.ט.ר. ומודי מסוגלים ומסוגלים לשרוד את משלוח המייל האחרון.",1.0
majority anti modi media promoting this without raising any question doubt about this lollipop congress bjp declare any benefits they will have debate for months encouraging people not work and get money where money will come from penalize tax payers ,רוב אמצעי התקשורת האנטי-מודי מקדמים את זה מבלי לעורר ספק לגבי הבי.ג'יי.פי הזה בקונגרס עם הסוכריה על מקל מצהירים על כל תועלת שתהיה להם במשך חודשים בלעודד אנשים לא לעבוד ולקבל כסף במקום שכסף יגיע מתשלום מס עונשין.,2.0
modi gave him money gates dont fooled,מודי נתן לו כסף שערים לא שוללים,2.0
save india from modi,שמור את הודו ממודי,2.0
video trailer launch the film narendra modi ,קרוואן וידאו להשיק את הסרט Narendra modi,2.0
all the schemes modi are failures the government does not release correct statistics even the pradhan mantri housing scheme only completed even though they claim this from housing ministry website,כל התוכניות הן כשלונות הממשלה לא משחררת סטטיסטיקה נכונה אפילו תוכנית הדיור של פראדן מנטרי הושלמה רק למרות שהם טוענים שזה מהאתר של משרד הדיור,2.0
better one more best option inform the people that all old rs500rs1000 which was banned modi allowed after you come power sure you would win the election but next india internal war certain and india just finished please have some mind you bastard,טוב יותר אפשרות אחת טובה יותר ליידע את האנשים כי כל הישן RS500rs1000 אשר הוחרם modi מותר לאחר שאתה בא כוח בטוח שהיית לנצח בבחירות אבל המלחמה הפנימית הבאה מסוימים הודו והודו רק סיים בבקשה יש לך קצת מוח אתה ממזר,1.0
"congress president shri announced
indias poorest will recieve 72000 per year5 crore families crore people benefit from thiswe are proud this landmark decisionmodi works for ambani
congress works for india","נשיא הקונגרס שרי הודיע שהודיה הענייה ביותר תקבל 75,000 בשנה, 5 משפחות קרור, אנשים ירוויחו מזה, אנחנו גאים בכך שהחלטה זו עובדת בקונגרס אמבני עובדת עבור הודו.",1.0
person can after modi after that india will wither away divinity with him,אדם יכול אחרי modi לאחר שהודו יהיה לקמול אלוהות משם איתו,2.0
civil war india evitable modi continue supporting hindus india than muslim assam and kashmir will rise and battle will not limited kashmir and whole hindustan will become battleground,מלחמת האזרחים בהודו תמשיך לתמוך בהינדית מאשר האסם והקשמיר המוסלמים יעלו והקרב לא יגביל את קשמיר וכל ההינדוסטן יהפכו לשדה קרב.,1.0
did modi fullfilled his promise where 2cr jobs,האם modi מלא את הבטחתו איפה 2cr עבודות,2.0
and that time modi insults farmer givng just 6000 year,"והזמן הזה, מודי מעליב את האיכרים רק 6,000 שנה.",2.0
modi lahar mein dubne wale fir you are going below this time well stop peddling lies and explain the math you have the guts you and your party have been fooling the poor for years the name poverty eleviation ,MODI להאר מיין dubne Walle אשוח אתה הולך מתחת הפעם גם להפסיק למכור שקרים ולהסביר את המתמטיקה יש לך את האומץ אתה ומפלגתך כבר מרמים את העניים במשך שנים השם עוני רלוונטי,0.0
"yes many lies rahul gandhi
only true person narendra modi got lakhs got ram mandir
now successful chowkidar",כן הרבה שקרים Rahul Gandhi רק אדם אמיתי Narendra modi יש לי laks יש laks איל מאנדיר עכשיו מוצלח chowkidar,1.0
governor under the strict governance modiji seeks governance modi again ,"המושל תחת השלטון הקפדני, מודיג'י, מחפש את מודי הממשל שוב.",2.0
"lets leave aside what said said
sticking what modi said dont find evidence that promised put the bank acs indian citizens lacs cash end story",בואו נשאיר בצד את מה שאמר דבק מה modi אמר לא למצוא ראיות שהבטיח לשים את אזרחי acs הבנק ההודים lacs סוף הסיפור,2.0
"dear taxpayers this why need make dynasts powerless
1theyre encouraging freebies politics
2theyre discouraging poor earn working hard
3theyre eyeing flourishing indian economy under modi
4theyre curse indian economy ","משלמי המסים היקרים, מדוע צריך להפוך שושלות חסרות אונים 1 הם מעודדים את הפוליטיקה החופשית 2 הם מייאשים את העניים להרוויח עבודה קשה 3 הם צופים בכלכלה ההודית משגשגת תחת מודי 4there קללה כלכלה אינדיאנית",0.0
genuinely dont get how she supports modi when she proclaims antifascist,באמת לא מבין איך היא תומכת modi כשהיא מכריזה אנטי פאשיסט,1.0
yeah ’ seems you voted modi for lac  jumla,כן. נראה שהצבעת למודי עבור לאק ג'ומלה.,2.0
actually congress found exactly the same mine threw which modi promised give lakhs each family last elections ,הקונגרס למעשה מצא בדיוק את אותו מכרה שזרק שמודי הבטיח לתת לאקס כל משפחה בחירות אחרונות,1.0
nation dont believe chor khandan family they trust only one man modi you are sure why pilot project rajasthan punjab till date where congress ruling,האומה לא מאמינה שמשפחת צ'ור קאנגן בוטחת רק באדם אחד. אתה בטוח למה פרויקט הפיילוט ראג'סטן פונג'אב עד התאריך שבו הקונגרס פוסק.,1.0
modi lakh really listen modi speech again else get well soon ,MODI lakh באמת להקשיב נאום modi שוב אחר להבריא בקרוב,1.0
aimims akbaruddin owaisi hyd yday ive seen twitter chowkidar narendra modihe should also mention chowkidar his aadhaar card passportwant not chaiwalapakodewalaif modi interestedhe should come meill offer him chowkidars capa whistle,amims akbarudin awaisi hyd yday Ive see twitter Chowkidar narendra modihe should also teIIer his adhaar card pacport wannt not chaiwalapakadewalif modif inter he should come meill cheo kidars capa while,2.0
paida kar naaaa who stopping you dont yogi and modi,"שעוצר אותך, לא יוגי ומודי.",2.0
stop spreading lies ₹ lakh every account was never promised modi,"תפסיק להפיץ שקרים, כל חשבון מעולם לא הובטח למודי.",2.0
where were you and your fav actor before 2014 you have all the rights criticise the government but all the government not just modi govt was vocal then vocal now need not show that anyone period,איפה היית והשחקן האהוב שלך לפני 2014 יש לך את כל הזכויות לבקר את הממשלה אבל כל הממשלה לא רק modi Govt היה קולני אז קולני אז עכשיו לא צריך להראות שאף אחד תקופה,2.0
congressi trolls unleashed abuse modi supporter women social media thats women empowerment  ,"טרולים בקונגרס שיחררו התעללות בתומכי מודי, נשים במדיה החברתית שמעצימות נשים.",1.0
modi 375 what say ,מודי 375 מה אתה אומר,2.0
firtst time fake acharya telling the truth usually mocks only bjpmodi bhakts fatti,"בפעם הראשונה Acharya מזויף אומר את האמת בד""כ לועג רק bjpmodi bhakts fatti",0.0
please enjoy modi rule for the second timeand enjoy all the governments faku promises with non performance keep playing the congress comparison card both are bad the other  thanks,"בבקשה תיהנו מהחוק של מודי בפעם השנייה ותהנו מכל הבטחות ה""פאקו"" של הממשלות ללא ביצועים, המשיכו לשחק את קלף ההשוואה של הקונגרס, שניהם רעים, התודה השנייה.",1.0
mani shankar aiyyer calling modi neech was his personal comment sidhu making fun army was his personal capacity sam pitroda demeaning army was his personal comment sabka sab personal hai rahul gandhi kya bas pogo dekhne liye president bana hai,מאני שנקר אאייאר קורא למודי ניץ' היה ההערה האישית שלו סידהו עושה כיף צבא היה היכולת האישית שלו סם פיטרודה צבא משפיל היה ההערה האישית שלו Sabka Sab Hai Rahul gandhi kya bas pogo dekhne lye הנשיא באנה Hai,1.0
modi really has some honesty left him should resign immediately,MODI באמת יש קצת כנות עזב אותו צריך להתפטר באופן מיידי,1.0
lies that bjp leaders call the channels they speak anything against modi immediately trashes the claim and instead says who this actually what kind journalist you were ashutosh ⁦ ,שקרים שמנהיגי הבי.ג'יי.פי קוראים לצינורות שהם מדברים עליהם נגד מודי מיד מקלקלים את התביעה ובמקום זה אומרים מי זה בעצם איזה עיתונאי טוב היית אזטוש,1.0
true men true promise modi jumla jai jai congress,גברים אמיתיים מבטיחים לקונגרס ג'ומלה ג'אי ג'יי,1.0
why are you ignoring home buyers why not solving the problems why allowing manipulate things with support banks,למה אתה מתעלם מקונים בבית למה לא לפתור את הבעיות למה לאפשר לתפעל דברים עם בנקים תומכים,2.0
yes nobody believes narendra modi anymore and hence will vote for ,"כן, אף אחד כבר לא מאמין לנאנדרה מודי, ולכן יצביע בעד.",2.0
should change the chowkidar narendra modi salesman narendra modi,צריך לשנות את צ'אוקידאר נרנדרה מודי מוכר נאנדרה מודי,2.0
good roads railways airports metros ports will lead good businesses and higher economic activity need rich infrastructure instead individuals with little more money infact not support modis 6000 per year plan but this 72000 per year too much,"כבישים טובים מסילות רכבת נמלי תעופה נמלי מטרו יובילו עסקים טובים ופעילות כלכלית גבוהה יותר צריך תשתית עשירה במקום אנשים עם מעט יותר כסף לא לתמוך MODS 6000 לשנה תכנית אבל זה 77,000 לשנה יותר מדי",1.0
tdpmission150 should fulfilled and its need for the state unless economy vultures like jagan vijay sai are ready sell the state their personal cost get clean chit from cbi using modi ,Tdpission150 צריך למלא והצורך שלה למדינה אלא אם כן נשרי הכלכלה כמו ג'אגן vijay sai מוכנים למכור את המדינה העלות האישית שלהם לקבל צ'יט נקי מCBI באמצעות modi,1.0
72000 per year will pay poor indian this not like how modi said about lakhs this announcement from rahul gandhi and rahul gandhi will surely soon becomes pmo india vote for congress,72000 בשנה ישלמו לאינדיאני עני זה לא כמו שמודי אמר על לאקס הודעה זו מרהול גנדי ורהול גנדי בוודאי בקרוב יהפוך לפמו אינדיה להצבעה לקונגרס,1.0
not only mallya modi working bring looters back india from other nations ,לא רק Malya modi עבודה להביא בוזזים חזרה הודו ממדינות אחרות,0.0
now the nyay scheme will decide that modi government comes full majority has relay his alliance partners for 272 the magic figure,עכשיו תכנית Nyay תחליט כי ממשלת modi מגיע רוב מלא יש להעביר שותפי הברית שלו ל272 דמות הקסם,1.0
air india withdraws boarding passes with modi’ photo amid controversy ,אוויר הודו נסוגה כרטיסי עלייה למטוס עם תמונת modiz בתוך מחלוקת,2.0
how below you will congress ghandhi nakli khandan totally exposed country nothing will work only modi required for this country,כמה למטה אתה הקונגרס גנדי נאקלי קנדאן מדינה חשופה לחלוטין שום דבר לא יעבוד רק modi נדרש למדינה הזאת,2.0
you still expect from mrmodiyour perseverance and positive thinking are exemplary,אתה עדיין מצפה ממרמודי שההתמדה והחשיבה החיובית שלך יהיו למופת.,1.0
disagree with good what they modi amazing marketing salesmanship oberoi good underhand money,לא מסכימים עם טוב מה שהם MODI מדהים מכירות שיווק oberoi כסף תחת יד טובה,1.0
itis april modi will address mysuru,זה modi אפריל יפנה Mysuru,2.0
not sure rahul knows where the money will come from when modi promised lakhs everyone least lied that the money would come from swiss bank accounts  wah modiji wah ,לא בטוח RahuI יודע מאיפה הכסף יבוא כאשר modi הבטיח lakks כולם לפחות שיקר שהכסף יבוא מחשבונות בנק ווה מודיג'י ווה,0.0
phew thank god whichever god you choose thank  air india withdraw boarding cards with picture modi times india via ,"תודה לאל על כל האל שתבחרו להודות לאייר הודו, למשוך כרטיסי טיסה עם תמונות מודי פעמים אינדיה דרך",2.0
modi calls for its hindu girls after closing their state terrorism kashmir and other areas india ,מודי קורא לילדות ההינדיות שלו לאחר סגירת טרור המדינה שלהם קשמיר ותחומים אחרים בהודו,0.0
why play both sides usualjust save your journalistic ass was modi you would have said will gamechanger and rewrite history,למה לשחק את שני הצדדים כרגיל רק להציל את התחת העיתונאי שלך היה modi היית אומר שישנה את המשחק ולשכתב את ההיסטוריה,1.0
was the same logic when modi promised 15lakhs everyone’ bank accounts,היה אותו היגיון כאשר מודי הבטיח 15laks כולם חשבונות בנק,2.0
"akbar lone says pakistan zindabad jds tells cadres pelt stones bjp rallies break their jaws all this mahatyohaar for but they will not allow cards with modi printed them
odds against getting bigger",Akbar בודד אומר pakistan zindabadjds אומר cadres אבנים פרווה bjp עצרת לשבור את הלסתות שלהם כל mahatiohaar זה עבור אבל הם לא יאפשר כרטיסים עם מודי הדפיס אותם סיכויים נגד מקבל גדול יותר,2.0
"raga manifesto
what modi govt manifesto gai gobar",איזה גילוי דעת מודי גווט מניפסט גאי גובר,2.0
1st all sorry forgot write likes and not anti modi fact modi failed leader turning blind eye his failures jobs fact not fit had better options,1 כל מצטער שכח לכתוב אוהב ולא אנטי MODI עובדה MODI נכשל מנהיג העלים עין כישלונותיו עובדה לא מתאימה היו אפשרויות טובות יותר,0.0
china welcomes khan exchanging greetings ,סין מברכת את קאן בהחלפת ברכות.,2.0
the you can meet nirav modi and vijay mallya,תוכלו לפגוש את נירב מודי וויג'יי מאליה.,2.0
two nation theory was never more relevant under modis india cant you see saffron goons killing and beating people just for their faiths creation pakistan was right decision and wish you live long enough witness more divisions india same principle,שתי תאוריית אומה מעולם לא הייתה רלוונטית יותר תחת מודיס הודו אתה לא יכול לראות בריונים זעפרן להרוג ולהכות אנשים רק עבור אמונתם יצירת פקיסטאן הייתה החלטה נכונה והלוואי שאתה חי מספיק זמן עדים יותר דיוויזיות בהודו אותו עיקרון,1.0
have massive problems with the bjp with modi but the congress planning turn india into failed socialist nation can longer even think about giving congress chance this cost can this party come power ,יש לי בעיות מסיביות עם BJP עם modi אבל תכנון הקונגרס להפוך הודו לאומה סוציאליסטית כושלת יכול אפילו לחשוב על מתן סיכוי קונגרס זה עלות יכול מפלגה זו לבוא כוח,0.0
president vice president governor and himself are all appointee narendre modi and amitshah all are from rss bjp vhp what expect them they dont have any dignity the office the post they hold they dont follow obey any constitution india,הנשיא סגן הנשיא והמושל הוא כל מינוי Narendre modi וamitshah כל הם מRss Bjp vhp מה מצפה מהם אין להם שום כבוד המשרד הדואר הם מחזיקים הם לא מצייתים לכל חוקה אינדיה,2.0
journos who become economists ask how will funded every modi scheme have gone dumb suddenly,עיתונאים שהופכים לכלכלנים שואלים איך ממומן כל תוכנית מודי נהייתה סתומה פתאום,0.0
brother modi maarwari and also politician also needs money for election  modi hatao desh bachao,האח מודי מארווארי וגם פוליטיקאי זקוק לכסף לבחירות.,2.0
majority anti modi media promoting this without raising any question doubt about this lollipop congress bjp declare any benefits they will have debate for months encouraging people not work and get money where money will come from penalize tax payers,רוב אמצעי התקשורת האנטי-מודי מקדמים את זה מבלי לעורר ספק לגבי הבי.ג'יי.פי הזה בקונגרס עם הסוכריה על מקל מצהירים על כל תועלת שתהיה להם במשך חודשים בלעודד אנשים לא לעבוד ולקבל כסף במקום שכסף יגיע מתשלום מס עונשין.,2.0
"rrr just called was asking how defend this told him relax right now this the only way can counter fooling poor rest will see once form the govt
",רק התקשרו ושאלו איך להגן על זה אמר לו להירגע עכשיו זה הדרך היחידה יכול להתריס מנוחת עניים יראה פעם אחת ליצור את GOVT,0.0
they will rely heavily the working class taxes anyone refuses wont surprised they make some draconian laws punish them they just need few terms desperately until modi out age limits also the reason bjp needs power for the next terms ,"הם יסתמכו מאוד על המסים של מעמד הפועלים. כל מי שמסרב לא יופתע, הם קובעים כמה חוקים דרקוניים. יענישו אותם. הם רק צריכים כמה תנאים נואשות עד שמגבילי הגילים של מודי. גם הסיבה שבי.ג'י.פי צריך כוח לתנאים הבאים.",0.0
amatya sen was deliberately put anti modi,אמטיה סן הוכנסה בכוונה נגד מודי.,2.0
farmers are better than ever now mark mafi was shit act congress hey you compare modi and rahul don’ wanna talk because can’ compare modi with rahul gandhi kind shit,חקלאים טובים יותר מאי פעם מארק מאפי היה חרא מעשה קונגרס היי אתה משווה modi ורהול דון רוצה לדבר כי יכול להשוות modi עם Rahul גנדי סוג חרא,1.0
sanjay jha 6000 per month says ’ 6000 per year which greater scratching their heads ,סאן ג'יי ג'ה 6000 לחודש אומר 6000 בשנה איזה יותר מגרד את ראשם,1.0
narendra modi best choice for under the given options can make india stronger laying foundation for coming generations none his relatives has been benefitted under his rule india needs strong administrator person that can lead from front ,Narendra מודי הבחירה הטובה ביותר עבור תחת האפשרויות שניתנו יכול להפוך את הודו לחזקה יותר הנחת יסודות לדורות הבאים אף אחד מקרוביו כבר הרוויח תחת שלטונו אינדיה צריך אדם מנהל חזק שיכול להוביל מהחזית,1.0
org site license applicable personal commercial sites not from bjp but modi best,רישיונות אתר אורג חלים באתרים מסחריים אישיים לא מBJP אבל modi הטוב ביותר,1.0
"will come know after election there are types people
modi fans
modi haters
and neutral this decision may attraction for neutral people only neutral people not huge",יבוא לדעת שאחרי הבחירות יש סוגים של אנשים שמעריצים שונאי מודים וניטראליים החלטה זו עשויה להימשך לאנשים נייטרליים רק אנשים נייטרליים לא ענקים,0.0
lol the entire bhakt community was cheering when modi promised lakhs everyone ,כל קהילת בהאקט עודדה כשמודי הבטיח לכולם,1.0
and yet the entire world goes arms the question modi nahin toh aur kaun,ובכל זאת כל העולם הולך לנשק את השאלה modi Nahin toh our Kaun,2.0
susu next target modi wins election maza aayega ,סוסו היעד הבא modi זוכה maza aayega בחירות,1.0
modi will remain for long time prime minister and boon for country but problem for kejariwalrahul gandhiand for many who are corrupt,מודי יישאר זמן רב ראש הממשלה וברכה למדינה אבל בעיה עבור kejariwalrahul גנדיאן עבור רבים מושחתים,0.0
many other antimodi journalists interpreted swamy’ statement open rebel against modi but when researched this statement subramanian swamy found out that the statement his was twisted for political mileage the ,"עיתונאים אנטי-מודי רבים אחרים פירשו הצהרה של סוואמיה: מרד פתוח נגד מודי, אך כאשר חקרו את ההצהרה הזו, סוואמי הסוברמני גילה שההצהרה שלו מעוותת לקילומטרים פוליטיים,",0.0
"wow
please tell new social life okay listen bro advice
may helpful future take your ego never speak something you cant defend dont like modi okay
read properly and critise him properly else accept that were wrong value words",וואו בבקשה תגיד לחיים חברתיים חדשים בסדר תקשיב עצה אחי עשויה לעזור לקחת את האגו שלך לעולם אל תדבר משהו שאתה לא יכול להגן לא כמו modi בסדר לקרוא כמו שצריך ולבקר אותו כראוי אחר לקבל כי היו מילות ערך שגויות,1.0
reply wishes did read wrong ,תשובות למשאלות אכן נקראו לא נכון,0.0
what interesting only cast cast modimutra pike nasha gaya tha nandu ,מה מעניין רק ליהק modimutra כידון נישה גייה tha nandu,1.0
again fooling from where modi counted tht figure where tht money,שוב משטה מהמקום שבו modi ספר את הדמות הזאת איפה הכסף הזה,2.0
there new offer bjp office buy one get one free but only for modi bakth ,יש הצעה חדשה משרד BJP לקנות אחד לקבל אחד חינם אבל רק עבור modi Bakth,1.0
"minimum wage successful western countries
this scheme will help who earn less than 12k and will just add remaining money complete 12k complete income month",שכר מינימום מוצלח מדינות מערביות תכנית זו תעזור מי שמרוויח פחות מ -12k ופשוט להוסיף כסף נשאר מלא 12k חודש הכנסה מלאה,1.0
