English Text,Hebrew Text,Sentiment
muslims dont need they have already been asked congress for muslims party vote not less than 92votes stop modi,"מוסלמים לא צריכים שהם כבר התבקשו לקונגרס להצבעת המפלגה המוסלמית, לא פחות מ-92 קולות לעצור את המודי.",1.0
"☝☝☝☝☝ yeah they have served indian for years the reign congress
and have seen modi gov","כן, הם שירתו את האינדיאנים במשך שנים בקונגרס המלכותי, וראו את מודי גוב.",2.0
are glade attend this program again,קרחת יער נוכחת בתוכנית זו שוב,2.0
haunted modi,מודי רדוף רוחות,2.0
sir have question what kind india are you looking forward when comes equal rights all indians irrespective their gender caste social status religion ,"אדוני, יש לי שאלה איזה סוג של הודו אתה מסתכל קדימה כאשר מגיע שוויון זכויות כל האינדיאנים חסרי כבוד דת מעמד חברתי המין שלהם",1.0
china welcomes friendly modikhan exchange pakistan national day kashmir age ,סין מקבלת בברכה את מודיקאן הידידותי מחליף את עידן הקשמיר ביום פקיסטאן,1.0
bye bye modi sarkar election done today,ביי ביי מודי סרקר הבחירות נעשו היום,2.0
"mohanan such antinational should pakistan
doesnt know that modi knows his economics very well and there surely mistake int methodology which shows unemployment year high ","מוהנן כל כך אנטיוניסטי שפקיסטאן לא יודע שמודי מכיר את הכלכלה שלו טוב מאוד, ובוודאי יש טעות במתודולוגיה, שמראה שנת אבטלה גבוהה.",1.0
"you say will deposited their bank accounts
who opened the bank accounts these poor people
not congress which ruled for years was modi who opened bank accounts the poor just months
your past track record inspires confidence ","אתה אומר שוויל הפקיד את חשבונות הבנק שלהם, שפתחו את חשבונות הבנק, האנשים המסכנים האלה, לא הקונגרס, אשר שלטו במשך שנים, היה מודי, שפתח חשבונות בנק, חודשים ספורים,",0.0
body there only modi india,גוף שם רק מודי הודו,2.0
“ all are bjp workers and want the bjp emerge victorious want that once again modi should become the ” rajasthan governor kalyan singh ,"כולם פועלי בי.ג'י.פי. ורוצים שהבי.ג'י.פי יצא מנצח, רוצים ששוב מודי יהפוך למושל רייג'סטן קאליאן סינג.",2.0
you say chowkidar like its bad thing why scorn nepali guards ,אתה אומר צ'וקידר כמו הדבר הרע שלה מדוע שומרים נפאלים בוז,0.0
yes the reason saffron tertorism corrupt and terrorist prime minister modi who did blood bath gujrat kashmir and pulwama,"כן, הסיבה לכך שזעפרן טרטוריזם מושחת וטרוריסט, ראש הממשלה מודי, שעשה אמבטיית דם, גוג'ראט קשמיר ופולואמה.",0.0
proud modi bhakt bhakt thousand times better than jihadi,מודי בהאקט גאה פי אלף יותר טוב מג'יהאד.,1.0
vote  for modi only ,הצביעו למודי בלבד.,2.0
vishesh per cent indians have trust modi’ government via ,לאינדיאנים יש אמון בממשלה באמצעות,2.0
suppose you will voting where the parties who are opposing modi have looted public money and made huge properties after they got the power just look the background maya mulayam from where they were now where they are the money they all have legitimate,נניח שתצביעו היכן המפלגות שמתנגדות למודי בזזו כסף ציבורי ויצרו נכסים ענקיים אחרי שהם קיבלו את הכוח פשוט תסתכלו על הרקע של מאיה מולאיאם מאיפה שהם היו עכשיו איפה שהם נמצאים הכסף שלכולם יש לגיטימיים,1.0
modi has convinced many people that ignorance and stupidity are nationalisticpatriotic attributes reading questioning understanding antinational and propakistan,מודי שכנע הרבה אנשים שבורות וטיפשות הן תכונות פטריוטיות לאומניות שקוראות שאלות על הבנה של אנטינציונל ופרופאקיסטן,0.0
exactly our friendship our status our value everything got increased due modi govt,בדיוק החברות שלנו. המצב שלנו. הערך שלנו.,1.0
madam looks like farmers have taken your advice file nominations against modi seriously but only difference they are filing nominations against you ,"גברתי, נראה שהחקלאים לקחו ברצינות את מועמדותך לתיקי ייעוץ נגד מודי, אבל רק ההבדל הוא שהם מגישים מועמדות נגדך.",0.0
"earlier had said that would withdraw the boarding passes they were found violation the model code conduct
",קודם לכן אמר כי ימשוך את כרטיסי העלייה למטוס הם נמצאו הפרה התנהגות קוד המודל,2.0
money which modi gave businessman will now given poor people country,כסף שמודי נתן לאיש עסקים עכשיו יתן לאנשים עניים מדינה,0.0
all even without asking sir modi  modi urges noted personalities spread voter awareness ,כולם אפילו בלי לשאול את אדון מודי מודי קוראים לאישיות ידועה להפיץ מודעות לבוחרים,2.0
"options this elections choose from lotus lootus agar majburi naam mahatma gandhi hai majbuti naam narendra modi hai modi for vision
rahul for division
all others for televisions whatsapp",אפשרויות בחירות אלו בוחרות מלוטוס בוזז אגאר מג'בורי נאמה מהאטמה גאנדהי היי מג'בוטי נהאם נאנדרה מודי האי מודי לחזון רהאול לכל שאר הטלוויזיות,2.0
not having that much cash asked traffic police charge from the debit card but felt sorry with modi ’ cashless india our officials can’ use card payment and even showing any docs online wouldn’ work instead getting challan for single doc got for everything,"בלי כל-כך הרבה מזומן לבקש תשלום ממשטרת התנועה מכרטיס החיוב, אבל ריחם על הודו ללא מזומנים, הפקידים שלנו יכולים להשתמש בכרטיסי אשראי ואפילו להראות מסמכים באינטרנט במקום לקבל צ'לן עבור כל דבר שרופא אחד קיבל.",0.0
"jobs – promise made and delivered the modi government
",עבודות □ הבטיחו והעבירו את ממשלת מודי,2.0
"india strengthening friendships across the globe under modi
",קשרי ידידות עם הודו ברחבי העולם תחת מודי,2.0
after seeing the add the boarding pass are you voting for modi ,"אחרי שראית את תוספת כרטיס העלייה למטוס, הצבעת למודי?",2.0
madam think you have lost big way she knows what modi have done for divyang,גברת חושבת שאיבדת את דרכך היא יודעת מה מודי עשתה עבור דיוויאנג,2.0
"sir jai hind
sir myself from defence forces pls proper arrangement that can vote also while are duty iaf army navy want vote modi sir","סר ג'יי, אדוני, בעצמי, מכוח ההגנה, יש הסדר הולם, שיכול להצביע גם כן, בעוד שצבא צבא איף רוצה להצביע, אדוני.",2.0
more strength modi,יותר כוח מודי,1.0
did you not see this absurdity when modi was giving 6000year below acres what the fault the farmer owning acre cause also got zilch benefits will his income not stagnant while the small farmers income increase ,האם לא ראית את האבסורד הזה כשמודי נתן 6000 שנה מתחת לאקרים מה האשמה שבבעלותו של החקלאי על האקר גרם גם להטבות אפסיות,0.0
"modi adorns colours north east
",מודי מקושט צבעים צפון מזרח,2.0
agree kanhaiya shud parliament but seriously think countering modi needed post may ,"אני מסכים עם פרלמנט קאנאיה-שואד, אבל ברצינות, אני חושב שהתנגדות למודי זקוקה לתפקיד.",0.0
"modi never said that
congress started the fake rumours
and only congressi dallas people with brain and low believe its true your own research dont betray your country supporting congress",מודי מעולם לא אמרה שהקונגרס התחיל את השמועות המזויפות ורק אנשי קונגרס עם מוח ושפל מאמינים שהמחקר האמיתי שלך לא בוגד בקונגרס התומך במדינה שלך,1.0
you dont vote for modi your love for the nation will questioned close enough ,"אתה לא תצביע בעד מודי, אהבתך לאומה תישאל מספיק קרוב.",1.0
"congress knocks election commissions door postpone the release modis biopic
",הקונגרס דופק את ועדת הבחירות. הדלת דוחה את השחרור הביוגרפי.,2.0
modi called himself the chowkidaar india,"מודי כינה את עצמו ""הודו של צ'אוקידאר.""",2.0
why does every modi supporting celebrity fall into the trap explaining himself liberals dont you realise they dont care for your reasons they only want humiliate and isolate you ,"למה כל אדם תומך בסלבריטאי נופל למלכודת ומסביר את עצמו לליברלים, אתה לא מבין שלא אכפת להם מהסיבות שלך שהם רוצים רק להשפיל ולבודד אותך?",1.0
due khouf modi pakistan shifting all terrorists the safe places the other hand congress leaders are joining bjp such after getting tickets raj babbar rashid alwi are not ready contest election from their declared seats khouf mujhe pasand hai,"עקב ק'וף מודי פקיסטן, הסטת כל הטרוריסטים, המקומות הבטוחים, מנהיגי הקונגרס האחרים מצטרפים אליהם, אחרי שקיבלו כרטיסים, ראג' באבר, פרייד אלווי, לא מוכנים לבחירות תחרות מהמושבים המוצהרים שלהם, ק'וף מוה פאסאנד היי.",1.0
this election witness the thrill and zeal among the indians the oldest city the world varanasi with indian prime minister shri narendra modi electiontourism2019 ,"בחירות אלו עדות לריגוש והקנאות בקרב האינדיאנים, העיר העתיקה ביותר, וארנאסי, עם ראש ממשלת הודו, שרי נרנדרה, מודי, תיירות בחירות 2019.",2.0
its election time and this one thing has made pick side endorse the stupidest thing have heard plan for this country and this also enough for for ,זמן הבחירות שלו ודבר אחד גרם לצד הזה לתמוך בדבר הטיפשי ביותר ששמע תוכנית למדינה הזאת וזה גם מספיק בשביל,2.0
hats off union minister gadkari the new metro pride nagpur completed record time the power comes from solar one the stations floors hear rahul kanwal one the critics modi govt bjp not tiring showering ,"מורידים את הכובעים משר האיגוד גאדקארי, המטרו-ג'דיי החדש סיים את שיא הזמן, הכוח מגיע מהסולרי, התחנות שומעות את רהול קאנוול, אחד המבקרים, מודי גווט, בי.ג'י.פי לא מעייף מתקלחים.",1.0
how modi and jaitley rewrote the demonetisation ‘story’ the quint via ,איך מודי וג'יטלי שיכתבו מחדש את סיפור השד דרך,2.0
presumably this landlord has maybe not 100 you dont like paying rent blame capitalism,כנראה לבעל הבית הזה יש אולי לא 100 אתה לא אוהב לשלם שכר דירה אשמה קפיטליזם,2.0
arnab goswami the biggest dalaal modi,ארנאב גוסוואמי המודי הדאלי הגדול ביותר,2.0
"very hard ascertain poll impact now many factors will play role —
how bjp counters
 people believe rahul gandhi not
 modi has worked for the poor and theyve seen personally doubt theyll trust rahul over this but what extent needs seen ",קשה מאוד לאמת את ההשפעה של הסקר עכשיו גורמים רבים ישחקו תפקיד □ איך בי.ג'י.פי. נגד אנשים מאמינים שרהול גנדי לא מודי עבד עבור העניים והם ראו באופן אישי ספק שהם יבטחו ברהול בגלל זה אבל באיזו מידה צריך לראות את זה,0.0
meet year old nand kumar baghel chhattisgarh bhupesh baghel’ father interview appealed rahul gandhi give him ticket from varanasi said irrespective cong ticket will fight elections against narendra modi varanasi ,"""הריאיון עם אבא ערער על רהול גנדי ""לתת לו כרטיס מווארנאסי ""אמר כרטיס קונג לא מכובד ""יילחם בבחירות נגד נרנדרה מודי ואראניסי",1.0
heard there option for modi and not modithis time around for voterswhat about those who want vote not congressthese fucking disgusting scamsters freeloaders ,"מה לגבי אלה שרוצים להצביע, לא לקונגרס, הרמאים המגעילים האלה, אוכלי חינם.",0.0
true that and this 15lakh thing spread like everywhere,"זה נכון, ו-15 הק""ג האלה התפשטו כמו בכל מקום.",1.0
thats what modi doing and all his blind followers admitted that ैं ी ो ूं ,זה מה שמודי עושה וכל תלמידיו העיוורים הודו ש,0.0
when and where did modi literally told you that hell give you 15lkh you duffer,"מתי ואיפה מודי אמר לך שהגיהינום נותן לך 15 ליש""ט שאתה מזייף",2.0
"hes peddling government that sinking boat anil ambani saved
pakistanis should thank modi for fielding trash made ambani probably will shittier than mig21",הוא סוחר בממשלה שספינה טובעת אניל אמבני הצילה את פקיסטנים צריך להודות למודי על כך שזיקוק אשפה גרם לאמבאני כנראה יחרבן יותר ממיג-21,2.0
awesome point point rebuttal the biased antimodi antihindu show hasan minhaj must watch for anyone who keeps talking about cowvigilante demonetization golvalkar rss 2002 and other points criticize indias ,נקודת נקודה מדהימה סותרת את תכנית אנטי-מודי אנטי-הינדו האסן מינאג' חייבת להשגיח על כל מי שכל הזמן מדבר,1.0
"last time people believed modi that every citizen will get lakh this time they can believe that they will get per month per family least this seems rational
let vote for see whether they can fulfill this failed 2024 will vote for aap deal",בפעם האחרונה שאנשים האמינו במודי שכל אזרח יקבל את לאח הפעם הם יכולים להאמין שהם יקבלו לחודש לכל משפחה לפחות זה נראה הגיוני בואו להצביע עבור לראות אם הם יכולים להגשים את זה נכשל 2024 יצביעו לעסקה איפס,0.0
"last time people believed modi that every citizen will get lakh this time they can believe that they will get per month per family least this seems rational
let vote for see whether they can fulfill this failed 2024 will vote for aap deal ",בפעם האחרונה שאנשים האמינו במודי שכל אזרח יקבל את לאח הפעם הם יכולים להאמין שהם יקבלו לחודש לכל משפחה לפחות זה נראה הגיוני בואו להצביע עבור לראות אם הם יכולים להגשים את זה נכשל 2024 יצביעו לעסקה איפס,0.0
kalyan singh while holding constitutional position rajasthan governor campaigns modi the election commission waiting for complaint act this grave violation constitutional norm not serious matter president’ office enquire even wthout complaint,"קליאן סינגה, בזמן שהוא מחזיק בעמדה חוקתית, ראג'סטן המושל, מנהל קמפיין, ועדת הבחירות מחכה לתלונה, לפעול על הפרת חוקתית חמורה זו,",0.0
this how our education system policies are being hijacked from bank notes temple landstemples deceitful fine print educational documents plagiarizing musicarts other rituals the christian missionaries are hollowing out the nations cultural fabric,"כך מדיניות מערכת החינוך שלנו נחטפות מהערות הבנק בית המקדש נוחתת על מטאפורות, מסמכים חינוכיים דקים שגונבים יצירות מוזיקליות אחרות, המיסיונרים הנוצריים מחלילים את הבד התרבותי של האומות.",1.0
they wont fooled again and modi yet start his campaign,"הם לא עבדו שוב, ומודי עדיין מתחיל את מסע הבחירות שלו.",2.0
"yeah because modi zee good acting kunal kamra nothing
however wonder why did they cast vivek oberoi when modi zee better actor than him ","כן, כי אני יודע לשחק קונאל קמרה, אבל לא משנה למה הם ליהקו את ויווק אוברוי כשמודי זי היה שחקן יותר טוב ממנו.",1.0
2007 congress repeated this promise guj hoping can come power modi replied saying will issue free tax notice whoever has not paid tax the rest they say history ,"הקונגרס ב-2007 חזר על ההבטחה הזו ש""גוג' מקווה"" יכול לבוא כוח מודי ענה: ""תנפיק הודעת מס חינם למי שלא שילם מס את השאר הם אומרים היסטוריה""",1.0
yes only for modi ,כן רק למודי.,2.0
thats exact perception many others had 2014 when voted for narendra modi ,זו תפיסה מדויקת שלרבים אחרים הייתה 2014 כשהצביעו עבור נרנדרה מודי.,1.0
just sering his masters slavery his new job more economist perfect servile modi,רק משרת את אדוניו לעבדות את עבודתו החדשה יותר כלכלן,1.0
karti attested and put jail before elections then only option for antimodi folks will nota sitting home,"קארטי נבדקה והכניסה לכלא לפני הבחירות, אז האפשרות היחידה של אנטי-מודי היא לא לשבת בבית.",0.0
india managed pretty well with extremist invaders didnt also named our capital roads them for posterity amusing wishful thinking  aurangzeb learnt nothing then will modi,"הודו הצליחה די טוב עם פולשים קיצוניים גם לא כינתה את כבישי ההון שלנו לדורות הבאים, מחשבות שווא משעשעות, אורנגזב לא למד דבר, ואז הוא ימות.",1.0
modi interaction with lakh chowkidars 500 bjp rally bla bla media playing the role bjp management they never doubt anything check any facts just publicize,אינטראקציה עם לאק צ'אוקידרס 500 בי.ג'י.פי. עצרת בלה בלה מדיה משחקים את ניהול התפקידים של בי.ג'יי.פי הם אף פעם לא מפקפקים במשהו שבודק עובדות פשוט מפרסמים,2.0
mam till what time these welfare schemes will keep pressurising the pocket tax payers and ease things other end why not govt instead welfare schemes thinks empowering the poor earn their livelihood pls ask this gandhi and modi sir,"אמא, עד מתי תוכניות הרווחה האלה ימשיכו ללחוץ על משלם המסים ולקל על דברים אחרים. למה לא ללכת במקום זו תוכנית רווחה חושבת שהחזקת העניים מרוויחים את הפרנסה שלהם?",0.0
bhakts when modi promised 6000year for farmers when rahul gandhi promised 72000year for poor families under ,"כשמודי הבטיח 6000 שנה לחקלאים, רהול גנדי הבטיח 72000 שנה למשפחות עניות תחת חסותו.",0.0
yes modi has win,"כן, מודי ניצח.",1.0
you really want know about tulsi read what her constituents have learned ,אתה באמת רוצה לדעת על טולסי לקרוא מה הבוחרים שלה למדו,1.0
when govt elected represents people indiatruebut tell how you concluded that people india are voting modi when only people have voted modibjp last electionso only those voters you are referring people india,"כשגוו""ט נבחר מייצג אנשים אמתיים, אבל תגיד איך הגעת למסקנה שאנשים בהודו מצביעים נגד מודי, כשרק אנשים הצביעו למודג'פ בבחירות האחרונות, אז רק הבוחרים האלה שאתה מתייחס אליהם בהודו,",2.0
parody account anti modi ,חשבון פארודיה נגד מודי,2.0
"other news
from each and every bollywood star news papers sports persons business men professionals india modi aur kis kis chaatega
kya banda hai yaar never fails amaze with his new stupidity every day","חדשות אחרות מכל עיתון חדשות בוליווד, אנשי ספורט, אנשי עסקים, אנשי עסקים, אנשי עסקים, אנשי עסקים, אינדיה או די סי, סי, צ'אטגה, בנדה-היי-יה, לעולם לא נכשלים בהדהים עם הטיפשות החדשה שלו בכל יום.",0.0
very narendr modi 2019 ,מאוד נאנדר מודי 2019,1.0
dint say idiot,תגיד אידיוט.,0.0
the demonetisation had already ruined the once booming smes unemployment economic distress the worst now decades all this while modi was looking the way smiling while lynchings happened farmers committed suicides,"הדמוניזציה כבר הרסה את מצוקת האבטלה הכלכלית המשגשגת בעבר, העשור הגרוע ביותר עכשיו, כל זה, בזמן שמודי הסתכל על החיוך, בזמן שלינץ' קרה, חקלאים התאבדו.",0.0
hindus you cast your vote favour rahul gandhi than you will have converted hindus into islam well your wife will have faced brutal halala children forced convert into islamif you want save your religion plz cast vote for modi bjp,הינדיאוס... הצבעת בעד רהול גנדי... מאשר הפכת את ההינדוס לאיסלאם... ובכן... אשתך התמודדה עם ילדי הלהלה האכזריים... שנכפתה להפוך לאסלאם... אתה רוצה להציל את הדת שלך...,0.0
"
last time people believed modi that every citizen will get lakhthis time they can believe that will get kmonthper family least this seems rational
let vote for see failed fulfill then 2024 will vote for aap deal",בפעם האחרונה שאנשים האמינו שמודי... שכל אזרח יקבל את לאח... הפעם הם יכולים להאמין שזה יגרום למשפחה של קלופר... לפחות זה נראה הגיוני...,0.0
the other hand lutyens darbari pidis give lectures modi and call themselves neutrals,"מצד שני, לוטינס דארברי פידיס נותן הרצאות ומכנה את עצמו ניטראלי.",0.0
the only person who can actually fulfill what modi had apparently said about each indian getting lakhs all the corruptly amassed money stacked abroad shri rahul gandhi shd use this guaranteed opportunity become ,"האדם היחיד שבאמת יכול למלא את מה שמודי כנראה אמר על כך שכל אינדיאני מקבל את כל הכסף המושחת שנאסף בחו""ל, שרי רהול גנדי שאד משתמש בהזדמנות מובטחת זו,",0.0
"congress says the biopic could influence voters
",הקונגרס אומר שהביוגרפי יכול להשפיע על המצביעים.,2.0
"last time people believed modi that every citizen will get lakhthis time they can believe that will get kmonthper family least this seems rational
let vote for see failed fulfill then 2024 will vote for aap deal",בפעם האחרונה שאנשים האמינו שמודי... שכל אזרח יקבל את לאח... הפעם הם יכולים להאמין שזה יגרום למשפחה של קלופר... לפחות זה נראה הגיוני...,0.0
"congress moves election commission seeking deferment modi biopic
",הקונגרס מעביר את ועדת הבחירות בחיפוש אחר הדחיה בביוגרפית.,2.0
correction modi invented the wheel and fire ,תיקון מודי המציא את הגלגל והאש,2.0
indeed its very clear the law not equal esp its biased against hindus while muslims have publicly declared the xtian missionaries strategy much insidious seep like water under the carpet you wont even know until its all wet,"ברור מאוד שהחוק לא שווה לאפס מוטה נגד הינדוס, בעוד המוסלמים הכריזו בפומבי על אסטרטגיית השליחים הקסטיים, הרבה יותר ערמומית, מחלחלת כמו מים מתחת לשטיח, אפילו לא תדע עד שכל זה יהיה רטוב.",1.0
jahadi person who secrifice himself for innocent peoples and modi person who kill peoples for vote sheme difference between jahadi and tarrorists,ג'האדי הוא זה שמקריב את עצמו למען אנשים חפים מפשע ואדם מודרני שהורג אנשים בגלל הבדלים בין ג'האדי לטארוליסטים.,1.0
modi will win again ,מודי ינצח שוב.,1.0
babajee accepting the fact that his forces are useless without rafale even narendra modi has made such statemnts,"באבאג'י מקבל את העובדה שכוחותיו חסרי תועלת ללא רפאל, אפילו נרנדרה מודי, הפכו את המצבים האלה לחסרי תועלת.",0.0
modi destroyed every constitutional institution ,מודי הרס כל מוסד חוקתי.,2.0
struggles modi with crocodile that what said its comic movie,נאבק במודי עם קרוקודיל שמה שאמר את סרט הקומיקס שלו,1.0
"his family was doing the same effort for garibi hatao before 2014
 they would have done even one foruth the efforts done this modi government desh naksha kuch aur hota  ","משפחתו עשתה את אותו המאמץ עבור גאריבי האטאו לפני 2014, הם היו עושים אפילו אחד, את המאמצים שעשו הממשל המודי הזה, דאש נאקשה קאוץ' אאור-הוטה.",2.0
for that matter has taken suo moto cognizance this scheme which nothing but outrightly bribe voters for vote suo moto cognizance reserved for people who print vote for modi wedding cards dont mean bring into contempt but theyve act ,"לצורך העניין, סו מוטו הכיר במזימה הזו, ששום דבר מלבד לשחד מצביעים להצבעה של סו מוטו, שמורה לאנשים שמדפיסים קולות לכרטיסי חתונה, לא אומר להביא לבוז, אבל הם פועלים.",0.0
dont believe modi was talking fake,אני לא מאמין שמודי דיבר בכאילו.,0.0
this dream become trueby modi,"החלום הזה הפך לאמיתי, מודי.",2.0
modi the best prime minister india ,"מודי, ראש הממשלה הטוב ביותר בהודו.",1.0
"last time people believed modi that every citizen will get lakhthis time they can believe that will get kmonthper family least this seems rational
let vote for see failed fulfill then 2024 will vote for aap deal ",בפעם האחרונה שאנשים האמינו שמודי... שכל אזרח יקבל את לאח... הפעם הם יכולים להאמין שזה יגרום למשפחה של קלופר... לפחות זה נראה הגיוני...,0.0
’ not going indulge whataboutery the first five words your tweet have dear shri and sir you are going get called out for overdoing your jaalra two wasn’ “personal reminder” from modi ’ social media handle operated child,"אל תתמכר למה שהיה בחמש המילים הראשונות לציוץ שלך יש שרי היקרה ואדוני, יקראו לך על שהגזמת עם הג'אלרה שתיים שלך, זו תזכורת אישית ממודי סוציאל מדיה מופעלת",1.0
the congress party leader broadly seen trailing the incumbent narendra modi the race for top office described the scheme pay million indians guaranteed basic income 000 year the largest its kind earth via ,"מנהיג המפלגה בקונגרס ראה בבירור נגרר אחר נארנדרה מודי המכהנת, המירוץ למשרד העליון תיאר את המזימה לשלם מיליון אינדיאנים, הבטיחו הכנסה בסיסית של 000 שנה.",1.0
nation eagerly waiting for modis biopic namo namo again,"""אומה מחכה בקוצר רוח לנמואים ביוגרפיים שוב,",2.0
dont bhakt learn something about venezuela crisis will use same argument your friend circle and someone catch lie they will mock modi gave 6000 farmers irrespective income poverty then was fine but now scheme based poverty wrong,אל תלמד משהו על משבר ונזואלה ישתמש באותו טיעון שהחבר שלך מעגל ומישהו יתפוס שקר הם ילעגו למודי נתן 6000 חקלאים עוני הכנסה לא מכובד אז היה בסדר אבל עכשיו הונאה מבוססת עוני לא בסדר,0.0
india even smallest incident happens with any muslim becomes big national issue specially our intellectuals and journalists come out street against modi govt and directly held responsible for that,הודו אפילו תקרית קטנה קורה עם כל מוסלמי הופך נושא לאומי גדול במיוחד האינטלקטואלים והעיתונאים שלנו לצאת לרחוב נגד מודי גווט ו באופן ישיר החזיק אחראי לכך,1.0
new scheme which will never deliveredjust like modis promise depositing blank money everyones accountrather then making fake promisesfocus reality,"תוכנית חדשה שלעולם לא תימסר בדיוק כמו שמודיס הבטיחה להפקיד כסף ריק, כולם חשבו על כך, ואז להבטיח הבטחות מזויפות, למקד את המציאות.",0.0
yes plz ban that caricature modi,"כן, איסור על מצב הקריקטורה הזה.",2.0
you really think modi really cares about what you think this self grandiosing tweet nothing else,אתה באמת חושב שמודי באמת אכפת מה אתה חושב ציוץ עצמי זה ציוץ שום דבר אחר,1.0
master balawul has invite chief guest modi his protest ,אדון בלאוול הזמין את האורח הראשי למחאתו.,2.0
"today bank saw thing which was really awseom man who was using green card for first time deposit his moneyhe was telling that modi saal aur ruk gaya abhi bank line khatam rhe hai kuch time saari problem bhe khatam jayege
",היום הבנק ראה משהו שהיה באמת איש אוסיאום שהשתמש בגרין קארד בפעם הראשונה שהפקיד את הכסף שלו הוא אמר למודי סאאל הזה,1.0
esperanza you are brilliant lovely being putting light into the world tulsi not all what she seems seems best read what her constituents have learned before you further with her ,אספרנזה... אתה מבריק... נפלא... כשאתה מכניס אור לעולם... טולסי... לא כל מה שהיא נראית... נראה הכי טוב... תקרא את מה שהבוחרים שלה למדו לפני שאתה ממשיך איתה.,1.0
modi promised new india dont see any developments this years infact the situation has become very worse congress not good but they are better they dont make the middle class suffer like this,מודי הבטיחה להודו חדשה לא לראות שום התפתחויות בשנים האלה למעשה המצב הפך לקונגרס גרוע מאוד לא טוב אבל הם טובים יותר הם לא גורמים למעמד הבינוני לסבול ככה,0.0
from rap blues antimodi musical tunes that convey contrasting reality free press journal india beef ban google news ifttt,"מבלוז ראפ, מוזיקה אנטי-מודי, שמעבירה את המציאות, ללא תקשורת, כתב עת, אינדויה, איסור על בקר, חדשות בגוגל.",1.0
jehadi bibi desperately waiting for some caste comment from brahmin unfortunately for her swamy anti modi and modi obc dear saba pig hindus are too smart for jehadi tricks,"ג'האדי ביבי מחכה נואשות להערה מברהמין לרוע מזלה, לאנטי מודי שלה ולמודי אובק, הינדו חזיר יקר, הוא חכם מדי לטריקים של ג'האדי.",0.0
malnutrition india narendra modi and rahul gandhi’ constituencies are among the worst affected ,תת-תזונה באינדיה נרנדרה מודי ורהול גנדיץ הם בין הבוחרים הגרועים ביותר שהושפעו,0.0
"modi man developing india
today have 24hrs power supply his regime just remember those black days congress",למודי-מן שמתפתח היום בהודו יש אספקת כוח של 24 שעות. המשטר שלו פשוט זוכר את הימים השחורים בקונגרס.,0.0
ोी nobody can stop modi from becoming prime minister✌️,אף אחד לא יכול לעצור את מודי מלהפוך לראש ממשלה,1.0
another tip refrain from using the arguments against ubi that were used republicans other economic conservatives europe modibjp not economic conservative party and will hurt the very people modi has been working for for the last yrs poor,עוד עצה להימנע מלהשתמש בטיעונים נגד אובי שהשתמשו ברפובליקנים אחרים שמרנים כלכליים אירופאים לא מפלגה שמרנית כלכלית ולפגוע באותם אנשים שמודי עבד עבור העניים האחרונים,0.0
you are also extremist “ fail” your thoughts express lot about and long yogi modi and shah concerned tell any onf them screwed your happiness far yes hindu leader talks his religion extremist and you are fucking peaceful ,"אתה גם קיצוני, אם תכשל, המחשבות שלך יביעו הרבה על יוגי מודי ושאה הארוכה המודאגת יספרו להם על כך שדפקו את האושר שלך, כן מנהיג ההינדית מדבר על הדת הקיצונית שלו, ואתה מזיין את השלווה.",1.0
modi can win promising 15lacs than people have more reason believe 12000 per month rest fingers crossed,מודי יכול לנצח בהבטחה של 15 לאק מאשר לאנשים יש יותר סיבות להאמין ש12000 לחודש יישארו אצבעות,1.0
congress leader kapil sibal modi’ biopic purely political and not artistic venture have requested that political propaganda this kind must regulated have asked them give reason writing whether they will accept our request not ,"מנהיג הקונגרס, קפיל סיבל מודיופיק, ביוגרפי אך ורק מבחינה פוליטית ולא אמנותית, ביקש שתעמולה פוליטית מסוג זה, חייבת להיות מווסתת,",1.0
the antimodi group creating another interesting person follow  ,קבוצת האנטי-מודי יוצרת אדם מעניין נוסף.,1.0
why did you fail teach this economics modi when was distributing free doles through ujjawala yojna and continuing mgnarega ,"מדוע נכשלת בלימוד כלכלה זו, כאשר חילקת דולס בחינם דרך יוג'וואלה יוג'נה,",0.0
dar geye congress modi fear factor ,"""הקונגרס של דאר-גיי-מודי, גורם הפחד,",2.0
owaisi brothers target narendra modi over pulwama terror attack chowkidar campaign ,האחים אוואיסי ממקדים את נרנדרה מודי על מתקפת טרור פולוואמה צ'וקידר.,2.0
"“ 72000 every year the poorest families under the minimum income guarantee scheme” – just trying pull off 2014 stunt 2019 defeat inception much
","כל שנה 72,000 המשפחות העניות ביותר תחת תכנית המינימום להכנסות רק מנסים לבצע את הפעלול 2019 2014 תבוסה הרבה",1.0
how ironic when modi gives kisan minimum support free gas not socialism but minimum standards life,"כמה אירוני כשמודי נותן לחסן תמיכה מינימלית בדלק, לא בסוציאליזם, אלא בסטנדרטים המינימליים של החיים.",1.0
tell modi modi before and after taking food times day ,תגיד למודי מודי לפני ואחרי יום זמן האוכל,2.0
never fear modi well knock your statue down soon,לעולם אל תפחד מודי גם להפיל את הפסל שלך בקרוב,0.0
after modis anyay 300000year this rahul anyay waiting the name god save india from these two ,אחרי 300 אלף שנה הרהול הזה מחכה השם אלוהים שמור הודו משני אלה,2.0
javed akhtar could have called narendra modi producer sandip ssingh credit row entertainment news the indian express ,"ג'אבד אקטר יכול היה לקרוא ל""נרנדרה מודי,"" המפיק סנדיפ סינג', חדשות בידור בשורת האשראי, ""האינדיאני אקספרס,""",2.0
